ModelYear,MANUFACTURER,MODEL,VEHICLE_CLASS,ENGINE_SIZE_L_,CYLINDERS,TRANSMISSION,FUEL,FuelConsCity,FuelConsHwy,CityMPG,HwyMPG,Fuel,CO2
2014,TOYOTA,COROLLA LE E,MID-SIZE,1.8,4,AV,X,6.6,4.9,43,58,1160,133
2014,TOYOTA,COROLLA MATR,STATION WAG,1.8,4,A4,X,8.1,6.3,35,45,1460,168
2014,TOYOTA,COROLLA MATR,STATION WAG,1.8,4,M5,X,7.7,6.1,37,46,1400,161
2014,TOYOTA,FJ CRUISER 4,SUV - SMALL,4,6,A5,X,12.7,9.5,22,30,2260,260
2014,TOYOTA,FJ CRUISER 4,SUV - SMALL,4,6,M6,X,13.8,10.3,20,27,2440,281
2014,TOYOTA,HIGHLANDER,SUV - SMALL,2.7,4,AS6,X,10.3,7.2,27,39,1780,205
2014,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS6,X,11.1,7.9,25,36,1920,221
2014,TOYOTA,HIGHLANDER A,SUV - STAND,3.5,6,AS6,X,11.5,8.2,25,34,2000,230
2014,TOYOTA,HIGHLANDER H,SUV - STAND,3.5,6,AS6,X,6.8,7.2,42,39,1400,161
2014,TOYOTA,HIGHLANDER H,SUV - STAND,3.5,6,AS6,X,6.7,7.2,42,39,1380,159
2014,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,3.7,4,76,71,760,87
2014,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,3.6,4,78,71,760,87
2014,TOYOTA,PRIUS v,STATION WAG,1.8,4,AV,X,4.3,4.8,66,59,900,104
2014,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,8.7,6.4,32,44,1540,177
2014,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,9.1,6.8,31,42,1620,186
2014,TOYOTA,RAV4 LIMITED,SUV - SMALL,2.5,4,AS6,X,9.3,6.9,30,41,1640,189
2014,TOYOTA,SEQUOIA 4WD,SUV - STAND,5.7,8,AS6,X,17.2,11.9,16,24,2960,340
2014,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,11.4,7.9,25,36,1960,225
2014,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,12.6,8.7,22,32,2180,251
2014,TOYOTA,TACOMA,PICKUP TRUC,2.7,4,A4,X,10.8,7.8,26,36,1880,216
2014,TOYOTA,TACOMA,PICKUP TRUC,2.7,4,M5,X,9.9,7.5,29,38,1760,202
2014,TOYOTA,TACOMA,PICKUP TRUC,4,6,M6,X,12.9,9.6,22,29,2280,262
2014,TOYOTA,TACOMA 4WD,PICKUP TRUC,2.7,4,A4,X,11.6,8.9,24,32,2080,239
2014,TOYOTA,TACOMA 4WD,PICKUP TRUC,2.7,4,M5,X,11.3,9,25,31,2060,237
2014,TOYOTA,TACOMA 4WD,PICKUP TRUC,4,6,A5,X,13.1,9.8,22,29,2340,269
2014,TOYOTA,TACOMA 4WD,PICKUP TRUC,4,6,M6,X,13.7,10.5,21,27,2460,283
2014,TOYOTA,TUNDRA,PICKUP TRUC,4,6,AS5,X,13.2,10,21,28,2360,271
2014,TOYOTA,TUNDRA,PICKUP TRUC,4.6,8,AS6,X,14.2,10.5,20,27,2500,288
2014,TOYOTA,TUNDRA,PICKUP TRUC,5.7,8,AS6,X,15.8,11,18,26,2720,313
2014,TOYOTA,TUNDRA 4WD,PICKUP TRUC,4.6,8,AS6,X,15.2,10.9,19,26,2660,306
2014,TOYOTA,TUNDRA 4WD,PICKUP TRUC,5.7,8,AS6,X,16.3,11.9,17,24,2860,329
2014,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,10,6.9,28,41,1720,198
2014,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS6,X,11.1,7.7,25,37,1920,221
2014,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS6,X,10.2,7.1,28,40,1760,202
2014,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS6,X,11.4,7.9,25,36,1960,225
2014,TOYOTA,YARIS,COMPACT,1.5,4,A4,X,6.7,5.5,42,51,1220,140
2014,TOYOTA,YARIS,COMPACT,1.5,4,M5,X,6.6,5.2,43,54,1200,138
2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,A6,X,8.2,6,34,47,1440,166
2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,8.6,6,33,47,1480,170
2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,A6,X,9.5,7.1,30,40,1680,193
2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,M5,X,9.9,6.4,29,44,1660,191
2014,VOLKSWAGEN,BEETLE CONVE,SUBCOMPACT,1.8,4,A6,X,8.5,6.1,33,46,1480,170
2014,VOLKSWAGEN,BEETLE CONVE,SUBCOMPACT,2.5,5,A6,X,9.8,7.3,29,39,1740,200
2014,VOLKSWAGEN,GOLF WAGON,STATION WAG,2.5,5,A6,X,9.6,6.5,29,43,1640,189
2014,VOLKSWAGEN,GOLF WAGON,STATION WAG,2.5,5,M5,X,9.9,6.1,29,46,1640,189
2014,VOLKSWAGEN,JETTA,COMPACT,1.8,4,A6,X,8.2,5.6,34,50,1420,163
2014,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,8.1,5.6,35,50,1400,161
2014,VOLKSWAGEN,JETTA,COMPACT,2,4,A6,X,9.3,6.7,30,42,1620,186
2014,VOLKSWAGEN,JETTA,COMPACT,2,4,M5,X,9.1,6,31,47,1540,177
2014,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,A6,X,8.6,5.8,33,49,1460,168
2014,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M5,X,8.7,5.7,32,50,1460,168
2014,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,A6,X,9.6,6.7,29,42,1660,191
2014,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,M5,X,10.1,6.5,28,43,1700,196
2014,VOLKSWAGEN,ROUTAN,MINIVAN,3.6,6,A6,X,12.6,8,22,35,2100,242
2014,VOLVO,S60,COMPACT,2.5,5,AS6,X,9.9,6.5,29,43,1680,193
2014,VOLVO,S60 AWD,COMPACT,2.5,5,AS6,X,10.2,7,28,40,1760,202
2014,VOLVO,S60 AWD,COMPACT,3,6,AS6,X,11.7,8,24,35,2000,230
2014,VOLVO,S80,MID-SIZE,3.2,6,AS6,X,10.5,6.8,27,42,1780,205
2014,VOLVO,S80 AWD,MID-SIZE,3,6,AS6,X,11.7,8,24,35,2000,230
2014,VOLVO,XC60,SUV - SMALL,3.2,6,AS6,X,11.5,7.5,25,38,1940,223
2014,VOLVO,XC60 AWD,SUV - SMALL,3,6,AS6,X,11.9,8.3,24,34,2060,237
2014,VOLVO,XC60 AWD,SUV - SMALL,3.2,6,AS6,X,11.7,8,24,35,2000,230
2014,VOLVO,XC70 AWD,SUV - SMALL,3,6,AS6,X,11.9,8.3,24,34,2060,237
2014,VOLVO,XC70 AWD,SUV - SMALL,3.2,6,AS6,X,11.4,7.8,25,36,1960,225
2014,VOLVO,XC90 AWD,SUV - STAND,3.2,6,AS6,X,13.3,8.6,21,33,2240,258
